,ResponseId,human1,human2,human3,human4,human5,human6,human7,human8,phuman1,phuman2,phuman3,phuman4,phuman5,phuman6,phuman7,phuman8,relneg1,relneg2,relneg3,relneg4,rsrm1,rsrm2,rsrm3,rsrm4,aut1,aut2,aut3,rel1,rel2,rel3,rel4,prel1,prel2,prel3,prel4,evound1,evound2,evound3,evound4,evound5,evound6,evound7,evound8,evound9,evound10,evound11,evound12,evound13,evound14,race,course,semester,gender,biomajor,religion
105,R_3PbFSsJ4KCeA2hK,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,4,4,4,5,5,5,5,1,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,1,5,2,1,6
106,R_3pF7A09CtLST9Op,3,5,3,4,4,4,2,4,4,4,4,3,4,4,3,5,2,2,2,2,5,5,4,5,5,5,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,4,1,5,1,0,6
107,R_3PSIq5TYzYdaprd,4,5,4,5,5,5,4,5,5,5,4,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,5,2,5,2,5,1,5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,1,1,6
108,R_3puwrk5yFhrNseQ,4,4,4,3,4,4,4,4,4,3,4,4,3,3,4,4,3,3,3,3,3,3,4,4,4,4,4,2,3,3,3,2,3,3,3,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,5,1,1,2
109,R_3rVfk3XI62ksC4E,3,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,5,5,5,1,2,1,3,2,3,2,4,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,5,2,1,6
110,R_3saXUsZsYX4Djzb,3,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,6,6,6,6,6,6,6,1,3,1,5,1,3,1,4,1,0,1,1,1,1,0,1,1,1,1,1,1,0,3,1,5,1,1,6
111,R_3stcatxLNRaxoDV,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,4,4,4,5,4,4,2,4,3,4,2,4,3,4,1,1,1,1,0,1,1,1,0,1,1,1,1,1,4,1,5,1,1,6
112,R_4O2BSxoqrPinU77,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,5,5,5,3,5,4,4,3,4,4,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2
113,R_5dOFoRy5jEuzVqF,5,5,5,5,5,5,5,5,4,5,5,4,4,5,4,4,2,2,2,2,4,4,4,4,5,4,4,2,3,2,2,1,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,3,1,5,2,1,6
114,R_6s3hNZ4FlJsb8nD,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,2,2,2,2,5,5,5,5,5,5,5,2,5,4,3,3,5,4,4,1,0,1,1,1,1,1,1,0,1,1,1,0,0,4,1,5,2,1,2
115,R_7ZIdUHiPDdlfkQ1,4,2,5,3,4,4,4,4,5,4,5,1,5,5,4,5,1,1,1,1,6,6,6,6,6,6,6,2,4,1,4,1,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2
116,R_9ExUtDnB58ksKeB,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,5,5,5,1,1,1,1,2,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,1,6
117,R_9Qq7aRd0BM4NSaB,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,2,2,2,3,3,3,3,2,5,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4,1,5,1,1,6
118,R_a8HrWe1CbVCrKXT,3,4,5,4,4,4,4,4,4,4,5,5,3,3,5,5,1,1,1,1,4,4,4,4,5,6,6,1,3,2,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,1,1,6
119,R_bCqoSYIh72SUIFz,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,3,1,5,2,1,6
120,R_BKTICQqsFdzsrFn,3,5,3,4,5,5,3,3,4,2,2,4,4,2,4,4,4,2,3,3,3,1,4,2,4,4,3,2,5,3,1,1,5,3,3,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4,1,5,1,1,5
121,R_bwQALlLm8N0HRgB,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,4,4,4,4,4,3,3,2,5,4,3,2,5,4,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,5,1,1,2
122,R_C7daPt2dtPQKYGl,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,2,2,2,4,3,3,3,4,2,4,2,4,3,4,1,4,4,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,1,1,2
123,R_cH2YBKgKbAGvEZj,5,5,5,4,4,5,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,4,2,4,5,5,5,4,5,4,4,4,5,4,5,0,0,1,1,1,1,0,1,1,1,1,0,1,0,2,1,5,1,1,7
124,R_cvTUQCH1y3oHFF7,5,3,5,5,4,5,5,5,4,4,4,5,5,3,5,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,5,1,1,2
125,R_d6HukE5mxtp8pFv,3,3,4,3,4,4,3,4,4,3,4,3,4,4,4,2,2,2,2,2,4,4,4,4,5,5,5,4,5,3,3,2,5,4,3,0,0,1,0,0,0,1,1,1,1,1,1,0,1,4,1,5,2,1,2
126,R_eOMgimoC9vrJ3Ut,5,1,5,5,3,5,5,5,5,4,5,5,4,5,5,5,1,1,1,1,5,6,5,5,5,2,5,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,1,6
127,R_OwHxtznnNR7dqjT,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,4,1,5,1,1,6
128,R_pPFXTbSPMp4KKad,4,4,5,4,5,4,5,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,4,5,4,4,1,3,1,4,1,3,2,4,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,5,2,1,6
129,R_PufKaNinVRBwGSR,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,2,2,1,1,4,4,4,4,4,4,4,1,5,4,4,2,4,3,4,0,0,0,1,0,1,0,1,1,1,1,0,1,0,4,1,5,1,1,2
130,R_QfTiWpX3XjIKoEx,4,5,5,4,4,5,4,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,4,4,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,1,1,0,1,1,0,4,1,5,1,1,2
131,R_qIwhgzeezmxOouZ,4,3,5,5,3,3,5,5,5,3,3,4,4,3,3,4,1,1,1,1,4,4,4,5,5,5,5,1,1,1,4,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,1,5,1,1,6
132,R_R3jXJst5uBArJN7,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,1,1,1,1,5,5,5,6,5,5,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,2,0,6
133,R_rotCpOXqUmYQX0l,3,3,3,4,2,4,4,3,2,3,3,4,4,2,4,3,3,4,3,4,3,2,3,3,4,5,4,3,5,4,3,3,5,3,3,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,5,1,1,5
134,R_s4GlBT6c2txDp5f,5,2,3,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,3,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,5,1,1,2
135,R_sA6tIUJqYHueFjj,5,4,4,5,5,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,6,4,5,6,5,5,3,5,4,5,2,5,4,3,1,1,1,0,1,1,1,1,0,1,1,1,1,0,4,1,5,1,1,2
136,R_sM5OmWBiVhFhnZn,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5,5,2,2,2,2,5,6,6,5,5,5,6,3,5,4,3,3,5,4,4,0,1,0,1,1,1,1,0,0,0,1,1,1,0,4,1,5,1,1,2
137,R_TdO5LtYJ66lndOV,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,2,2,2,2,1,1,1,2,0,1,1,1,1,1,0,1,1,1,1,1,1,1,4,1,5,1,1,6
138,R_TuOF00XrAIGm0yR,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,5,1,3,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,2,1,6
139,R_tW2d2w6wmmVoSsN,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,5,1,1,6
140,R_u8SKvrNPdGc5M6l,4,3,5,3,4,4,4,4,5,5,5,5,5,5,5,5,2,3,3,3,5,2,2,5,5,2,3,2,3,3,3,1,4,1,4,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,5,2,1,6
141,R_U9lZR0j1ViEUYlr,3,3,4,3,4,4,3,5,3,5,5,4,5,5,4,5,1,1,1,1,6,6,6,6,6,6,6,3,5,5,4,2,5,5,5,1,0,1,1,1,1,1,1,0,1,1,0,1,0,2,1,5,1,1,5
142,R_UgrIGZQU6H2fU77,4,4,5,4,5,4,4,4,3,3,3,4,4,2,3,4,3,4,4,4,4,4,3,4,3,4,4,3,5,4,4,2,5,5,5,1,0,1,1,1,1,1,0,1,0,1,1,1,1,3,1,5,2,1,2
143,R_UR5lXeVPV0eJhER,4,4,4,5,5,4,4,5,4,4,4,4,5,4,4,4,2,2,2,2,5,5,5,5,5,5,5,3,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,1,5,2,1,2
144,R_vICbYCsOamxMzzb,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,2,2,2,2,3,3,4,4,4,5,5,1,3,1,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,1,5,2,1,6
145,R_VJ5YG1JE1PtmVTH,4,5,5,4,5,5,4,4,4,4,4,4,4,5,4,4,2,2,2,2,4,5,4,4,2,5,5,2,3,3,3,2,3,3,3,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,5,1,1,6
146,R_VQnUEVXtQZVtEtP,4,3,4,4,3,3,4,4,4,2,4,5,3,3,5,5,2,2,2,2,3,4,3,3,6,6,6,2,4,3,3,2,4,2,2,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,5,1,1,2
147,R_Wp1Oz9DRyZtzjJn,4,2,4,3,4,4,4,2,4,2,2,4,4,2,4,4,2,2,2,2,2,2,2,2,2,3,2,2,5,3,4,3,3,3,3,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,5,2,1,2
148,R_yBBI3dxZHBSdTc5,4,4,4,5,5,4,5,5,5,4,4,5,5,4,5,5,2,2,2,2,5,5,5,5,5,5,5,3,4,4,2,2,5,4,3,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,5,2,1,2
149,R_zevkkV0CxR2ycLv,5,5,3,5,5,5,5,3,5,3,4,5,5,4,4,3,1,1,1,1,4,4,4,4,4,1,1,2,4,1,5,3,3,3,5,0,1,1,0,1,1,1,1,0,1,1,1,1,0,4,1,5,2,1,6
150,R_Zt0qF3ehQp9Z7SF,4,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,1,5,2,1,6
151,R_0etFUGjuYn4H0m5,1,1,1,2,1,1,3,2,2,3,3,3,2,2,3,3,1,1,1,1,2,2,2,2,3,4,4,5,5,5,5,5,5,5,5,0,0,1,1,1,1,0,1,0,1,1,1,1,0,4,4,5,2,0,2
152,R_1A0k5bsBjbQLja1,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,3,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,4,5,2,0,2
153,R_1C9fi16ypcDqLkh,4,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,4,5,5,5,4,2,1,5,3,3,3,1,0,1,1,1,1,1,0,1,1,1,1,1,0,2,4,5,2,0,2
154,R_1dFDK9D8CyNOk6L,2,3,2,2,4,5,2,4,4,3,4,3,4,4,3,4,2,2,2,2,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,0,0,1,1,1,1,1,1,0,1,1,0,1,1,4,4,5,2,0,2
155,R_1DHeBJreKGhWrgw,5,5,5,3,5,5,5,2,5,5,5,5,5,5,5,5,1,1,1,1,6,3,6,6,5,6,6,5,5,5,5,5,5,5,5,1,1,1,1,0,1,1,1,0,1,1,1,1,0,4,4,5,1,0,2
156,R_1dsm6VMlNAzU82J,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,1,1,1,1,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,1,1,1,0,1,1,0,1,0,4,4,5,1,0,2
157,R_1E4hx4pxPH27qVw,2,3,3,2,4,4,2,4,3,2,3,4,3,3,4,3,2,2,2,2,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,0,1,1,0,1,1,1,1,1,1,4,4,5,1,1,2
158,R_1g1rHLhZyBdXNCg,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,0,1,1,0,1,0,4,4,5,1,0,2
159,R_1GZkondQxZWd0te,4,4,3,4,4,4,4,4,5,4,4,5,5,5,5,5,1,1,1,1,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,0,1,1,1,0,1,0,4,4,5,2,0,2
160,R_1hXayBGW9l8Cm7Z,4,5,5,3,4,5,3,5,5,4,5,4,4,5,5,5,1,1,1,1,6,6,6,6,4,4,4,5,5,5,5,5,5,5,5,1,0,0,1,1,1,1,1,1,1,1,1,1,0,4,4,5,1,0,2
161,R_1hXyotatLKKjJik,1,2,2,1,1,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,0,0,1,0,1,0,1,1,1,1,1,4,4,5,2,0,2
162,R_1jDtCHyJQOZiSvY,1,2,3,1,1,3,1,3,2,2,4,1,2,3,2,4,1,1,1,1,4,3,5,5,3,4,5,5,5,5,5,5,5,5,5,0,0,1,0,1,1,1,1,0,1,0,0,0,0,4,4,5,1,0,2
163,R_1jHsHRVPhnR6jqY,2,4,4,1,4,4,1,4,3,4,4,3,4,4,3,4,2,2,2,2,4,5,4,5,5,5,5,5,5,5,5,4,5,4,4,0,1,1,1,1,1,1,1,1,1,1,1,1,0,4,4,5,1,0,2
164,R_1jjHYfrXxWWnxkV,3,3,3,2,3,3,3,3,2,2,3,2,2,2,3,4,1,1,1,1,3,4,4,4,6,6,6,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,0,1,1,0,1,0,4,4,5,2,0,2
165,R_1JR4CBmSUMrrmly,1,2,3,3,3,3,3,3,3,2,4,4,4,3,4,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0,1,1,1,0,0,1,1,0,1,0,4,4,5,2,0,2
166,R_1jrIabNzEkIjIEy,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,2,2,2,2,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,4,5,1,1,2
167,R_1KltXLMFRG7fKwK,1,2,2,1,2,2,1,4,1,1,3,1,3,3,1,3,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,1,1,1,1,1,1,0,0,1,4,4,5,2,0,2
168,R_1lo7uqyYa1m1Zq5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,0,0,1,1,1,1,1,0,0,1,1,1,1,0,4,4,5,2,0,2
169,R_1M0Q9D7wvuN75sU,1,2,3,2,3,3,3,3,4,4,4,4,4,4,4,3,1,1,1,1,5,4,6,5,6,6,6,4,5,5,4,4,5,4,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,4,4,5,1,0,2
170,R_1MMw8pjJxUzCjey,3,1,2,3,2,2,3,4,4,4,4,2,4,4,4,4,1,1,1,1,4,5,5,5,6,5,5,5,5,5,4,1,1,2,2,0,0,0,1,1,1,1,0,0,1,0,0,1,1,4,4,5,1,0,2
171,R_1mwoZM51hd6E2KC,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,0,0,1,0,1,1,1,1,1,1,1,0,1,1,4,4,5,2,0,2
172,R_1n0B0vGL3yB0nNg,3,3,3,3,3,4,3,4,3,4,4,3,4,4,4,4,2,2,2,2,3,4,4,5,5,5,5,5,5,5,5,4,4,4,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,4,5,1,0,2
173,R_1n75fRmMQfpgPpJ,2,2,1,1,2,2,1,3,1,3,2,2,2,2,2,3,1,1,1,1,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,1,0,0,1,1,1,1,0,0,1,1,0,1,0,4,4,5,2,0,2
174,R_1NrBXCjDxVTFWXj,3,4,4,4,3,3,4,5,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,0,1,1,1,1,1,1,1,4,4,5,2,0,2
175,R_1ObCXuaH1zGIjqF,2,2,3,2,3,2,2,3,2,2,3,2,2,3,2,2,4,2,3,4,4,3,2,4,2,2,3,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,0,0,1,1,1,0,1,4,4,5,1,0,2
176,R_1omSHOOeMxOUnXM,2,4,5,2,5,5,2,5,4,4,5,4,4,5,4,4,1,1,1,1,2,2,2,6,5,6,6,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,5,2,0,2
177,R_1PbFWcTkfG6bLWF,4,2,3,1,1,3,4,3,3,2,4,3,3,3,3,4,5,4,4,3,4,5,5,3,3,5,4,5,5,5,5,5,5,5,5,1,1,1,1,0,1,0,1,0,0,1,1,1,1,4,4,5,1,0,2
178,R_1pm3nHzxYeCnSoL,2,2,2,2,3,3,3,4,4,4,4,4,4,5,4,5,1,1,1,1,5,6,5,6,6,6,6,5,5,5,5,5,5,5,5,1,0,1,1,1,0,1,1,1,1,1,1,1,0,4,4,5,1,0,2
179,R_1QAteWZe8E68Zb5,1,3,3,1,3,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,1,0,0,0,1,1,1,0,1,1,1,0,0,0,4,4,5,2,0,2
180,R_1QmhYRttjqiXFDQ,1,1,2,1,2,2,2,4,4,2,3,1,2,2,3,4,1,1,1,1,4,5,5,6,6,5,6,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,0,1,0,1,1,0,4,4,5,2,0,2
181,R_1rvOdcEIFZGn191,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,1,0,1,1,1,1,1,0,0,0,1,1,0,0,4,4,5,2,0,2
182,R_1rwzxTFOjThYEFB,4,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,6,5,6,6,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,4,5,1,0,2
183,R_22mes5JcqHSM32q,1,2,3,1,1,2,1,3,2,3,4,2,3,3,2,4,1,1,1,1,5,6,6,6,4,4,4,5,5,5,5,5,5,5,5,1,0,0,0,1,1,1,1,0,1,1,1,1,0,4,4,5,1,0,2
184,R_2343ndNh0JOgehe,2,3,2,4,5,3,4,5,4,4,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,0,0,1,1,1,1,1,4,4,5,1,0,2
185,R_25RcDXmC5r4RPHK,3,3,4,3,3,3,2,4,4,5,5,4,5,5,4,4,1,1,1,1,6,6,6,6,6,5,6,4,5,5,5,5,5,5,5,1,0,1,1,1,1,1,0,1,1,1,1,1,1,3,4,5,1,0,2
186,R_25TIZ4wyQW7qTyy,4,3,4,2,3,4,4,4,3,4,3,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,0,0,1,1,1,0,1,1,0,1,1,4,4,5,1,0,2
187,R_27Jd4k6HEy5OEs0,1,3,2,1,3,2,1,4,3,2,3,3,3,2,3,4,1,1,1,1,4,4,4,5,5,6,6,5,5,5,4,5,5,5,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4,4,5,1,0,2
188,R_27szrARsmOmLq2X,2,2,2,2,3,3,2,4,4,3,4,4,4,4,4,4,1,1,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,4,5,1,0,2
189,R_29h2I5zf5toZTjG,2,3,4,1,1,2,1,3,3,5,5,1,5,5,2,5,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,0,1,1,1,1,0,3,4,5,1,0,2
190,R_2c5FMZa8mImICip,4,4,4,4,4,5,4,4,4,5,5,4,4,5,4,4,2,2,2,2,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,0,1,0,1,1,1,4,4,5,2,0,2
191,R_2c8auyX9jWjNCCl,1,1,4,1,1,3,1,5,1,1,1,1,2,2,1,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,0,1,0,1,1,1,1,1,1,0,0,0,1,0,4,4,5,2,0,2
192,R_2E6GSYNkKH9XsHy,3,3,4,4,4,4,4,5,5,2,4,2,4,1,2,4,1,1,1,1,6,5,6,6,1,5,6,5,5,5,5,5,5,5,5,1,0,1,0,1,1,1,1,0,1,1,0,1,1,4,4,5,2,0,2
193,R_2EhjBpHAOrFUc1z,4,3,2,2,3,2,3,2,4,3,3,4,3,3,4,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,0,1,1,1,1,1,0,4,4,5,1,0,2
194,R_2Ev3EvQxe296vZf,1,3,3,1,3,3,2,3,3,3,3,3,3,3,3,4,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,0,0,0,0,0,1,0,4,4,5,1,0,2
195,R_2Ezqg0erStlKAm2,4,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,0,0,1,1,1,0,0,4,4,5,1,0,2
196,R_2P0ftrMra05uEII,4,2,4,4,3,3,4,4,4,2,4,3,4,3,3,4,2,2,2,2,4,5,5,5,5,6,5,4,5,5,4,5,5,5,5,1,0,1,1,1,1,1,1,0,1,1,0,1,1,4,4,5,1,0,2
197,R_2Qro4fBIKHCvVKH,3,4,4,3,4,4,3,4,4,4,2,4,4,4,4,4,1,1,1,1,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,0,1,0,1,0,0,4,4,5,2,0,2
198,R_2s0XApf6L3JZr0n,1,2,3,1,3,3,1,4,1,1,3,1,3,2,1,4,1,1,1,1,5,6,5,6,3,3,3,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,0,0,1,1,1,1,1,4,4,5,1,1,2
199,R_2teWFl8Vg4P2S05,1,1,3,1,3,2,2,2,5,1,1,5,5,1,5,5,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,1,0,1,1,0,1,1,1,0,0,1,1,1,0,3,4,5,2,0,8
200,R_2TSjLgcBOU73u6k,3,3,4,2,3,3,2,2,3,4,4,1,4,3,1,3,1,1,1,1,4,4,4,4,5,5,5,4,4,4,4,5,5,5,5,0,0,0,1,0,0,1,1,0,1,0,1,1,0,4,4,5,1,0,2
201,R_2TSlmxJlf1uMijf,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,4,5,6,6,6,6,6,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,0,1,0,1,1,0,1,4,4,5,2,0,2
202,R_2TtxRlukXt0qs6A,1,3,3,1,4,4,1,5,5,4,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4,4,5,1,0,2
203,R_2v01lCCOvC8Wpq8,1,2,3,1,1,2,1,4,2,3,2,2,2,2,2,4,3,2,2,2,3,4,5,5,2,3,4,1,1,1,1,5,5,5,5,1,0,1,1,1,1,1,1,1,1,1,0,1,0,4,4,5,1,0,2
204,R_2V4NAk0myzxnXYG,1,1,4,1,3,3,2,4,4,3,3,3,4,3,4,4,1,1,1,1,4,5,6,5,6,6,6,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,1,0,1,1,1,1,4,4,5,1,0,2
205,R_2VeE3b2XUg6bHqP,1,2,3,1,2,2,1,3,3,2,3,1,1,3,1,1,1,1,1,1,3,3,4,4,1,2,2,5,5,5,5,5,5,5,5,0,1,1,1,1,1,0,1,1,1,0,1,1,1,4,4,5,1,0,2
206,R_2WHhkAN5ezGcmVg,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,1,0,1,0,1,1,1,0,0,1,0,1,1,0,3,4,5,1,0,2
207,R_2zeaUSNR9WCBo7a,4,3,1,1,5,5,1,2,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0,0,1,1,0,0,1,1,0,1,0,4,4,5,2,0,2
208,R_31NpBwpXA2mRAT2,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,1,1,1,1,4,4,6,4,6,6,6,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,4,5,2,0,2
209,R_31QQ0EJdQFTXzYi,2,3,3,2,2,2,2,4,3,2,2,2,2,2,2,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4,4,5,2,0,2
210,R_31RYDQgRvFBktb7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,0,0,1,1,0,1,1,1,0,1,1,1,1,0,4,4,5,2,0,2
